2.200000000001542055e+00	0.000000000000000000e+00	1.008498266193630588e+00	8.689881465972971730e-01	0.000000000000000000e+00	1.229681704923372809e+00	4.804638830272901506e-01
2.300000000001308997e+00	0.000000000000000000e+00	1.096717700612890090e+00	8.762576223138527354e-01	0.000000000000000000e+00	1.193754245279850190e+00	4.728135225999305913e-01
2.400000000001075939e+00	0.000000000000000000e+00	1.081593972053596309e+00	8.809643503684633226e-01	0.000000000000000000e+00	1.161908104529870478e+00	4.633741848463052704e-01
2.500000000000842881e+00	0.000000000000000000e+00	1.046908438896798410e+00	8.822139832376181268e-01	0.000000000000000000e+00	1.130163255340156825e+00	4.520217050730438446e-01
2.600000000000609823e+00	0.000000000000000000e+00	1.019618879701549963e+00	8.870275696359335438e-01	0.000000000000000000e+00	1.098233419528349852e+00	4.433488493598873870e-01
2.700000000000376765e+00	0.000000000000000000e+00	9.923111719514503548e-01	8.838537710312153184e-01	0.000000000000000000e+00	1.070221224726775056e+00	4.328653678607258248e-01
2.800000000000143707e+00	0.000000000000000000e+00	9.663827972239731334e-01	8.841653828973727869e-01	0.000000000000000000e+00	1.036798925551872363e+00	4.226700106953443226e-01
2.900049999999910533e+00	0.000000000000000000e+00	9.456589423016938944e-01	8.824456721367079925e-01	0.000000000000000000e+00	1.011584103559286962e+00	4.157396317739021074e-01
3.000049999999677475e+00	0.000000000000000000e+00	9.283390500513354349e-01	8.808204530433196844e-01	0.000000000000000000e+00	9.814318869353472197e-01	4.031874243267654645e-01
3.100049999999444417e+00	0.000000000000000000e+00	9.103992544356037664e-01	8.791355012039019368e-01	0.000000000000000000e+00	9.509365312492032984e-01	3.954706381170787211e-01
3.200049999999211359e+00	0.000000000000000000e+00	8.923072785469833290e-01	8.749004462320206787e-01	0.000000000000000000e+00	9.239351358425624827e-01	3.840466870672142319e-01
3.300049999998978301e+00	0.000000000000000000e+00	8.776363472570625213e-01	8.708287992785122000e-01	0.000000000000000000e+00	8.989982120240774810e-01	3.784086519838803508e-01
3.400049999998745243e+00	0.000000000000000000e+00	8.617496813298017866e-01	8.674476757885206668e-01	0.000000000000000000e+00	8.745774908209691390e-01	3.700497627831547121e-01
3.500049999998512185e+00	0.000000000000000000e+00	8.488944843255630257e-01	8.649096499363240209e-01	0.000000000000000000e+00	8.641525318786079657e-01	3.601396209424814754e-01
3.600049999998279127e+00	0.000000000000000000e+00	8.372678068598395917e-01	8.615021562732414484e-01	0.000000000000000000e+00	8.514252936255779503e-01	3.569379830647916862e-01
3.700049999998046069e+00	0.000000000000000000e+00	8.251581977507747023e-01	8.573924718397195610e-01	0.000000000000000000e+00	8.445940296792430191e-01	3.438484605924232440e-01
3.800049999997813011e+00	0.000000000000000000e+00	8.156338781145521244e-01	8.532947181892485133e-01	0.000000000000000000e+00	8.456248520949872782e-01	3.370217151421025514e-01
3.900049999997579953e+00	0.000000000000000000e+00	8.064549149416472273e-01	8.500623400889582015e-01	0.000000000000000000e+00	8.550992864695499129e-01	3.289149759969856590e-01
4.000049999997346895e+00	0.000000000000000000e+00	7.971054980076412999e-01	8.455928086986231884e-01	0.000000000000000000e+00	8.716003632956220715e-01	3.197980062855053651e-01
4.100049999997113837e+00	0.000000000000000000e+00	7.868773109088488260e-01	8.407634637140861678e-01	0.000000000000000000e+00	9.050507190572536498e-01	3.134774353438936068e-01
4.200049999996880778e+00	0.000000000000000000e+00	7.826677971049487148e-01	8.367442112899610152e-01	0.000000000000000000e+00	9.614222611433924648e-01	3.056089983335497084e-01
4.300049999996647720e+00	0.000000000000000000e+00	7.754187095420674858e-01	8.321626554315936231e-01	0.000000000000000000e+00	1.032928965829194023e+00	3.003837264272920526e-01
4.400049999996414662e+00	0.000000000000000000e+00	7.661642994901116666e-01	8.277569874986414611e-01	0.000000000000000000e+00	1.139253337977264913e+00	2.880587501150007057e-01
4.500049999996181604e+00	0.000000000000000000e+00	7.659723827819885367e-01	8.209742175222646265e-01	0.000000000000000000e+00	1.266569427514176560e+00	2.877740181387015150e-01
4.600049999995948546e+00	0.000000000000000000e+00	7.630124212109348214e-01	8.165558273489520458e-01	0.000000000000000000e+00	1.247425369128065009e+00	2.787606943264110404e-01
4.700049999995715488e+00	0.000000000000000000e+00	7.535504651053330782e-01	8.149074868156727103e-01	0.000000000000000000e+00	1.188066253712232179e+00	2.681949815537276183e-01
4.800049999995482430e+00	0.000000000000000000e+00	7.290817049320763577e-01	8.111477405363871629e-01	0.000000000000000000e+00	1.125048028807049239e+00	2.625739642304912858e-01
4.900049999995249372e+00	0.000000000000000000e+00	7.104670098798525624e-01	8.086766220210510614e-01	0.000000000000000000e+00	1.051069686836060058e+00	2.589903256595866288e-01
5.000049999995016314e+00	0.000000000000000000e+00	6.894678414549958445e-01	8.064492109893275362e-01	0.000000000000000000e+00	9.750036456757998904e-01	2.503687263050636824e-01
5.100049999994783256e+00	0.000000000000000000e+00	6.818328611609643097e-01	8.018153261721240321e-01	0.000000000000000000e+00	8.986528485489903018e-01	2.464756793954964442e-01
5.200049999994550198e+00	0.000000000000000000e+00	6.632587832027645458e-01	7.959100251538491211e-01	0.000000000000000000e+00	8.237033090978762573e-01	2.391577922399502065e-01
5.300049999994317140e+00	0.000000000000000000e+00	6.560039362429281873e-01	7.913465132550373538e-01	0.000000000000000000e+00	7.644319848008889196e-01	2.376580530568994931e-01
5.400049999994084082e+00	0.000000000000000000e+00	6.473517058144648839e-01	7.797478458101032572e-01	0.000000000000000000e+00	7.156238323326645778e-01	2.311768775027523426e-01
5.500049999993851024e+00	0.000000000000000000e+00	6.442423283996414618e-01	7.692282201612300474e-01	0.000000000000000000e+00	6.796363288652019774e-01	2.235263686068850175e-01
5.600049999993617966e+00	0.000000000000000000e+00	6.596073328509552969e-01	7.559602588208311769e-01	0.000000000000000000e+00	6.598741317818902496e-01	2.195648440263115453e-01
5.700049999993384908e+00	0.000000000000000000e+00	6.982412175320771297e-01	7.420257937599284981e-01	0.000000000000000000e+00	6.558807473297061374e-01	2.166929379619787488e-01
5.800049999993151850e+00	0.000000000000000000e+00	7.482993340243192515e-01	7.303531298848155995e-01	0.000000000000000000e+00	6.703363889990349156e-01	2.144141263681656473e-01
5.900049999992918792e+00	0.000000000000000000e+00	8.250641480121387872e-01	7.213231739723549030e-01	0.000000000000000000e+00	7.080605326302380487e-01	2.058674380682173344e-01
6.000049999992685734e+00	0.000000000000000000e+00	8.078284037136822526e-01	7.132580253597138320e-01	0.000000000000000000e+00	7.602044462883297271e-01	2.035696123106107980e-01
6.100049999992452676e+00	0.000000000000000000e+00	7.722961664244665236e-01	7.042965642794558612e-01	0.000000000000000000e+00	7.294449244276368649e-01	2.023251178812505990e-01
6.200049999992219618e+00	0.000000000000000000e+00	7.476644823962617092e-01	6.939563937016303141e-01	0.000000000000000000e+00	6.531005080003606800e-01	1.966081181970850134e-01
6.300049999991986560e+00	0.000000000000000000e+00	7.119288350098984530e-01	6.804127034743202573e-01	0.000000000000000000e+00	6.080969335608851223e-01	1.928411893889981077e-01
6.400049999991753502e+00	0.000000000000000000e+00	6.857069556056959447e-01	6.632767086055822991e-01	0.000000000000000000e+00	5.498781428304011509e-01	1.901827747262385404e-01
6.500049999991520444e+00	0.000000000000000000e+00	6.624562395458293285e-01	6.431825631445455826e-01	0.000000000000000000e+00	5.251872311372676183e-01	1.898284116161496893e-01
6.600049999991287386e+00	0.000000000000000000e+00	6.327182076337140026e-01	6.188813893447308034e-01	0.000000000000000000e+00	4.924611085663056498e-01	1.825441571007792307e-01
6.700049999991054328e+00	0.000000000000000000e+00	6.141637156400712172e-01	5.960050948099644419e-01	0.000000000000000000e+00	4.598856643280645473e-01	1.791975975635709539e-01
6.800049999990821270e+00	0.000000000000000000e+00	5.834722178612993249e-01	5.772576087733300998e-01	0.000000000000000000e+00	4.538343306450050019e-01	1.779881497136756585e-01
6.900049999990588212e+00	0.000000000000000000e+00	5.666972936825104279e-01	5.529738967209968381e-01	0.000000000000000000e+00	4.260541479481527172e-01	1.801279778381185970e-01
7.000049999990355154e+00	0.000000000000000000e+00	5.494808359010192600e-01	5.292109938424981452e-01	0.000000000000000000e+00	4.224586186716949299e-01	1.747158390864757271e-01
7.100049999990122096e+00	0.000000000000000000e+00	5.279319949922803845e-01	5.089719940659802599e-01	0.000000000000000000e+00	4.161051217330266061e-01	1.703270323380329521e-01
7.200049999989889038e+00	0.000000000000000000e+00	5.268466709380902335e-01	4.799322658028636335e-01	0.000000000000000000e+00	4.069702221989947022e-01	1.707969979120738113e-01
7.300049999989655980e+00	0.000000000000000000e+00	5.175427925471385304e-01	4.513506081960729777e-01	0.000000000000000000e+00	3.989578623682083491e-01	1.869744645179290399e-01
7.400049999989422922e+00	0.000000000000000000e+00	5.118300593984137503e-01	4.295453729637871976e-01	0.000000000000000000e+00	4.139946684664713716e-01	1.940509813023361119e-01
7.500049999989189864e+00	0.000000000000000000e+00	5.123845919256276860e-01	4.054786562376219150e-01	0.000000000000000000e+00	4.086105139724540702e-01	1.974666037816436570e-01
7.600049999988956806e+00	0.000000000000000000e+00	5.267089024787641183e-01	3.841491723936891201e-01	0.000000000000000000e+00	4.239025278051384293e-01	2.194417817657032532e-01
7.700049999988723748e+00	0.000000000000000000e+00	5.490931011644888393e-01	3.659147825578413782e-01	0.000000000000000000e+00	4.362868725691130267e-01	2.196743412491455605e-01
7.800049999988490690e+00	0.000000000000000000e+00	5.806356831833691112e-01	3.470847124578901322e-01	0.000000000000000000e+00	4.596355616246579068e-01	2.317916322250782035e-01
7.900049999988257632e+00	0.000000000000000000e+00	6.369576102285796626e-01	3.289431079615062758e-01	0.000000000000000000e+00	5.006460426796346397e-01	2.411150609480205709e-01
8.000049999988025462e+00	0.000000000000000000e+00	6.367557949974572695e-01	3.152575216197353036e-01	0.000000000000000000e+00	5.288771450141553920e-01	2.635580163295526135e-01
8.100049999987792404e+00	0.000000000000000000e+00	5.866315871231477796e-01	2.924204113475589728e-01	0.000000000000000000e+00	5.684393787731394365e-01	2.752845077195373857e-01
8.200049999987559346e+00	0.000000000000000000e+00	5.394222037086706667e-01	2.843095735908049981e-01	0.000000000000000000e+00	6.191873820551152541e-01	2.934750807746300816e-01
8.300049999987326288e+00	0.000000000000000000e+00	4.931630970658006929e-01	2.767848567888652189e-01	0.000000000000000000e+00	6.698167160356994776e-01	3.182944777229270716e-01
8.400049999987093230e+00	0.000000000000000000e+00	4.672699971927293250e-01	2.617380281397920783e-01	0.000000000000000000e+00	7.128558211686774060e-01	3.416570951535947143e-01
8.500049999986860172e+00	0.000000000000000000e+00	4.354671216585456750e-01	2.570366998679242121e-01	0.000000000000000000e+00	7.715109475993874311e-01	3.657421726092174308e-01
8.600049999986627114e+00	0.000000000000000000e+00	4.092879070086857807e-01	2.575543855124594605e-01	0.000000000000000000e+00	8.339521721769993512e-01	3.914388700207355742e-01
8.700049999986394056e+00	0.000000000000000000e+00	3.933280786310803245e-01	2.530018108872629234e-01	0.000000000000000000e+00	8.888305387608237407e-01	4.081478879965168005e-01
8.800049999986160998e+00	0.000000000000000000e+00	3.837638011925272874e-01	2.574604973233373117e-01	0.000000000000000000e+00	9.609015602591577387e-01	4.385038785811157247e-01
8.900049999985927940e+00	0.000000000000000000e+00	3.789021043455619853e-01	2.602023504356719696e-01	0.000000000000000000e+00	1.021189389641075085e+00	4.557931611823498597e-01
9.000049999985694882e+00	0.000000000000000000e+00	3.671048880797333491e-01	2.616444855050636398e-01	0.000000000000000000e+00	1.044454428339401275e+00	4.773961850497999704e-01
9.100049999985461824e+00	0.000000000000000000e+00	3.584505822685113974e-01	2.658840439942349865e-01	0.000000000000000000e+00	1.013419315927376552e+00	4.949388190731736081e-01
9.200049999985228766e+00	0.000000000000000000e+00	3.625348366954411206e-01	2.758906294669485337e-01	0.000000000000000000e+00	9.855566353986642270e-01	5.126073141951004164e-01
9.300049999984995708e+00	0.000000000000000000e+00	3.696266144333922865e-01	2.856494547306954734e-01	0.000000000000000000e+00	9.588543218960809966e-01	5.276587759472071149e-01
9.400049999984762650e+00	0.000000000000000000e+00	3.620383967457893593e-01	2.998693542854003469e-01	0.000000000000000000e+00	9.338469810432465934e-01	5.473875208841073592e-01
9.500049999984529592e+00	0.000000000000000000e+00	3.837460409947860418e-01	3.148413966026444299e-01	0.000000000000000000e+00	9.098773254422998225e-01	5.626508508406986575e-01
9.600049999984296534e+00	0.000000000000000000e+00	3.853805979112142621e-01	3.389423042573518341e-01	0.000000000000000000e+00	8.855580106461533596e-01	5.781166756564176668e-01
9.700049999984063476e+00	0.000000000000000000e+00	4.193935540889954794e-01	3.699399862068847855e-01	0.000000000000000000e+00	8.669337501502760723e-01	5.845109623107958008e-01
9.800049999983830418e+00	0.000000000000000000e+00	4.415438936868981146e-01	4.032001839087207551e-01	0.000000000000000000e+00	8.495498628095676796e-01	5.917087953515830501e-01
9.900049999983597360e+00	0.000000000000000000e+00	4.624834216527414776e-01	4.352076470558521870e-01	0.000000000000000000e+00	8.324180323494817513e-01	6.023688555775887910e-01
1.000004999998336430e+01	0.000000000000000000e+00	4.959988505125352276e-01	4.706235130866671112e-01	0.000000000000000000e+00	8.187040473837803312e-01	6.086444264766102119e-01
1.010004999998313124e+01	0.000000000000000000e+00	5.285502056876830723e-01	5.072902936089579429e-01	0.000000000000000000e+00	7.995936203934245201e-01	6.133948914411280207e-01
1.020004999998289819e+01	0.000000000000000000e+00	6.135986513265955233e-01	5.387337284553362915e-01	0.000000000000000000e+00	7.871842063128062783e-01	6.126562727599530467e-01
1.030004999998266513e+01	0.000000000000000000e+00	7.251860919035442166e-01	5.675711034539060451e-01	0.000000000000000000e+00	7.778435943067452119e-01	6.122871890101165837e-01
1.040004999998243207e+01	0.000000000000000000e+00	8.451503024702705646e-01	5.941006094384253533e-01	0.000000000000000000e+00	7.646398635105978725e-01	6.129220104296958516e-01
1.050004999998219901e+01	0.000000000000000000e+00	8.795611243918013411e-01	6.155071682857645721e-01	0.000000000000000000e+00	7.519256593311636205e-01	6.111753357515429252e-01
1.060004999998196595e+01	0.000000000000000000e+00	9.081530134452037162e-01	6.350471198858407273e-01	0.000000000000000000e+00	7.447783350783666600e-01	6.131150489672916315e-01
1.070004999998173290e+01	0.000000000000000000e+00	9.643662964143879801e-01	6.506610325890214153e-01	0.000000000000000000e+00	7.324435213476456763e-01	6.084431332484634414e-01
1.080004999998149984e+01	0.000000000000000000e+00	1.021237907422836599e+00	6.616927516125415965e-01	0.000000000000000000e+00	7.202996701054167339e-01	6.065277164287653511e-01
1.090004999998126678e+01	0.000000000000000000e+00	1.081137612482975907e+00	6.699727642218354928e-01	0.000000000000000000e+00	7.108855483942695397e-01	6.064220874537156192e-01
1.100004999998103372e+01	0.000000000000000000e+00	1.140759887558846053e+00	6.721374916206057648e-01	0.000000000000000000e+00	7.038977835511911474e-01	6.014086298424391464e-01
1.110004999998080066e+01	0.000000000000000000e+00	1.138316481797709612e+00	6.772109942883198785e-01	0.000000000000000000e+00	6.764635518446783236e-01	6.002585125072771310e-01
1.120004999998056761e+01	0.000000000000000000e+00	1.138902124452426889e+00	6.765314551590555503e-01	0.000000000000000000e+00	6.428486921116363106e-01	5.944982587921281425e-01
1.130004999998033455e+01	0.000000000000000000e+00	1.139160697559238544e+00	6.702049753898847717e-01	0.000000000000000000e+00	6.200268528143512148e-01	5.876501690567034197e-01
1.140004999998010149e+01	0.000000000000000000e+00	1.141718212620180584e+00	6.687316083117185173e-01	0.000000000000000000e+00	6.019893274053542687e-01	5.843641028634920520e-01
1.150004999997986843e+01	0.000000000000000000e+00	1.144431476560395788e+00	6.679244967252748744e-01	0.000000000000000000e+00	5.740972532077186496e-01	5.798547149931688738e-01
1.160004999997963537e+01	0.000000000000000000e+00	1.141306240100269598e+00	6.615404774379752828e-01	0.000000000000000000e+00	5.508507763171490712e-01	5.762382490705277860e-01
1.170004999997940232e+01	0.000000000000000000e+00	1.144490495065638269e+00	6.563310124613834784e-01	0.000000000000000000e+00	5.354513292328920704e-01	5.710541004622028405e-01
1.180004999997916926e+01	0.000000000000000000e+00	1.144951075586866818e+00	6.531587514426908658e-01	0.000000000000000000e+00	5.182438159917422960e-01	5.683778390563680727e-01
1.190004999997893620e+01	0.000000000000000000e+00	1.143706199785359701e+00	6.482219971503390132e-01	0.000000000000000000e+00	5.077466127799576956e-01	5.644783160113058251e-01
1.200004999997870314e+01	0.000000000000000000e+00	1.143899988706126081e+00	6.431655082853244831e-01	0.000000000000000000e+00	4.905969833145118475e-01	5.597795474566539253e-01
1.210004999997847008e+01	0.000000000000000000e+00	1.143043866903547201e+00	6.361093807308813020e-01	0.000000000000000000e+00	4.868052676022604497e-01	5.578097286932628407e-01
1.220004999997823703e+01	0.000000000000000000e+00	1.140217487580537536e+00	6.325658564920138005e-01	0.000000000000000000e+00	4.737830129675238977e-01	5.600369687212283232e-01
1.230004999997800397e+01	0.000000000000000000e+00	1.140210429526108182e+00	6.306833058317102836e-01	0.000000000000000000e+00	4.688880837583512262e-01	5.617624735418522697e-01
1.240004999997777091e+01	0.000000000000000000e+00	1.139867515460600389e+00	6.298616814823687626e-01	0.000000000000000000e+00	4.530389827777523415e-01	5.659129273350733680e-01
1.250004999997753785e+01	0.000000000000000000e+00	1.140666982787445827e+00	6.216944264410058096e-01	0.000000000000000000e+00	4.522161310667491829e-01	5.672481952410378669e-01
1.260004999997730479e+01	0.000000000000000000e+00	1.148058269217437477e+00	6.229346395623392985e-01	0.000000000000000000e+00	4.395286948002778971e-01	5.722846543576912692e-01
1.270004999997707174e+01	0.000000000000000000e+00	1.152985161454076035e+00	6.221289365331220678e-01	0.000000000000000000e+00	4.344899437071330639e-01	5.795609073465012306e-01
1.280004999997683868e+01	0.000000000000000000e+00	1.161006782003954685e+00	6.243386404461901407e-01	0.000000000000000000e+00	4.246712358182028746e-01	5.862321696869746690e-01
1.290004999997660562e+01	0.000000000000000000e+00	1.140433055735474710e+00	6.207088093795075645e-01	0.000000000000000000e+00	4.241449869382800664e-01	5.924000216767606464e-01
1.300004999997637256e+01	0.000000000000000000e+00	1.099952249470645071e+00	6.232324613539187430e-01	0.000000000000000000e+00	4.130425011005001701e-01	6.007142208107848491e-01
1.310004999997613950e+01	0.000000000000000000e+00	1.060201538510538555e+00	6.226404405040966150e-01	0.000000000000000000e+00	4.099168154166200062e-01	6.096991951492101158e-01
1.320004999997590645e+01	0.000000000000000000e+00	1.020529110439378551e+00	6.229006976645488081e-01	0.000000000000000000e+00	3.996575816750175814e-01	6.203809811329701329e-01
1.330004999997567339e+01	0.000000000000000000e+00	9.795149930699159624e-01	6.244833873616141284e-01	0.000000000000000000e+00	3.922215997007253430e-01	6.302200952647742938e-01
1.340004999997544033e+01	0.000000000000000000e+00	9.422576985634333324e-01	6.233421018690341597e-01	0.000000000000000000e+00	3.988796534153431494e-01	6.414769555095360953e-01
1.350004999997520727e+01	0.000000000000000000e+00	9.098824668771089419e-01	6.288556178697310983e-01	0.000000000000000000e+00	3.913016641363696868e-01	6.499103647646654602e-01
1.360004999997497421e+01	0.000000000000000000e+00	8.771594111038005792e-01	6.264509310755710381e-01	0.000000000000000000e+00	3.910571542251796151e-01	6.577582212497830039e-01
1.370004999997474116e+01	0.000000000000000000e+00	8.465097747189863631e-01	6.275532954018578913e-01	0.000000000000000000e+00	3.949281986778269693e-01	6.621352006105372112e-01
1.380004999997450810e+01	0.000000000000000000e+00	8.229203401071270019e-01	6.247684507082942318e-01	0.000000000000000000e+00	4.037774216871875543e-01	6.496245727569806006e-01
1.390004999997427504e+01	0.000000000000000000e+00	8.027754521613423844e-01	6.248966922853437245e-01	0.000000000000000000e+00	4.124739536488197800e-01	6.286858826786907439e-01
1.400004999997404198e+01	0.000000000000000000e+00	7.844452894687946598e-01	6.355086843358420667e-01	0.000000000000000000e+00	4.274945083318940076e-01	6.038276200490542145e-01
1.410004999997380892e+01	0.000000000000000000e+00	7.693421696498328188e-01	6.351803377682397889e-01	0.000000000000000000e+00	4.375402235480362889e-01	5.795613704559590129e-01
1.420004999997357586e+01	0.000000000000000000e+00	7.551639361076195600e-01	6.336050044195534747e-01	0.000000000000000000e+00	4.904122119564279236e-01	5.591589486240898799e-01
1.430004999997334281e+01	0.000000000000000000e+00	7.501303836027355398e-01	6.372227659256906040e-01	0.000000000000000000e+00	5.658378679856428395e-01	5.411349340919757722e-01
1.440004999997310975e+01	0.000000000000000000e+00	7.536560345904199654e-01	6.407083865618222740e-01	0.000000000000000000e+00	6.553444402683847869e-01	5.225047053294458177e-01
1.450004999997287669e+01	0.000000000000000000e+00	7.529285057314850649e-01	6.504460137817391630e-01	0.000000000000000000e+00	7.674169757571924766e-01	5.038739986273005345e-01
1.460004999997264363e+01	0.000000000000000000e+00	7.594156793569482033e-01	6.518097509098209619e-01	0.000000000000000000e+00	9.020442444466616472e-01	4.849894139870402077e-01
1.470004999997241057e+01	0.000000000000000000e+00	7.649197641854468266e-01	6.596249095677596541e-01	0.000000000000000000e+00	9.281001522761720413e-01	4.589601892418722073e-01
1.480004999997217752e+01	0.000000000000000000e+00	7.837692452166321599e-01	6.626754265963957780e-01	0.000000000000000000e+00	8.450200718554266022e-01	4.306843234238826312e-01
1.490004999997194446e+01	0.000000000000000000e+00	7.486098057316986631e-01	6.717116594827534648e-01	0.000000000000000000e+00	7.701480880805340323e-01	4.067064921254748833e-01
1.500004999997171140e+01	0.000000000000000000e+00	7.135412580464461918e-01	6.761161448860184553e-01	0.000000000000000000e+00	7.108235826597293361e-01	3.875916505395016198e-01
1.510004999997147834e+01	0.000000000000000000e+00	6.839428022068301249e-01	6.829621777846496267e-01	0.000000000000000000e+00	6.366837153620710232e-01	3.589777237066951732e-01
1.520004999997124528e+01	0.000000000000000000e+00	6.522300722922048655e-01	6.863445372601502115e-01	0.000000000000000000e+00	5.814086763880104147e-01	3.375057048551776684e-01
1.530004999997101223e+01	0.000000000000000000e+00	6.265170969231704801e-01	6.918858044126443563e-01	0.000000000000000000e+00	5.358160611426542319e-01	3.167842868081285346e-01
1.540004999997077917e+01	0.000000000000000000e+00	6.125149926654180899e-01	6.973633364496424347e-01	0.000000000000000000e+00	5.040828136281549909e-01	2.958861008699633088e-01
1.550004999997054611e+01	0.000000000000000000e+00	5.824701165390595570e-01	7.017337521817350598e-01	0.000000000000000000e+00	4.585539568708593139e-01	2.782355640620117199e-01
1.560004999997031305e+01	0.000000000000000000e+00	5.641296892161338228e-01	7.038260180590011350e-01	0.000000000000000000e+00	4.235374563674232928e-01	2.606457416839800256e-01
1.570004999997007999e+01	0.000000000000000000e+00	5.437991648262765487e-01	7.067851184196172198e-01	0.000000000000000000e+00	4.024787476861599878e-01	2.521285945046641275e-01
1.580004999996984694e+01	0.000000000000000000e+00	5.363262436047001591e-01	7.107563701210914964e-01	0.000000000000000000e+00	3.873640769292776564e-01	2.474913917379370498e-01
1.590004999996961388e+01	0.000000000000000000e+00	5.176296710503390797e-01	7.117739869090613514e-01	0.000000000000000000e+00	3.716709920443706516e-01	2.353546395423174453e-01
1.600004999996938082e+01	0.000000000000000000e+00	5.085978958357205704e-01	7.182154770865987192e-01	0.000000000000000000e+00	3.534976168821477582e-01	2.377393002553755963e-01
1.610004999997270048e+01	0.000000000000000000e+00	4.974480475791244194e-01	7.186616414690356613e-01	0.000000000000000000e+00	3.495242694593687638e-01	2.355696491629520328e-01
1.620004999997602013e+01	0.000000000000000000e+00	4.816962016853548745e-01	7.232778572574631859e-01	0.000000000000000000e+00	3.407884475936331925e-01	2.407884030380350038e-01
1.630004999997933979e+01	0.000000000000000000e+00	4.751462494874483244e-01	7.263292142648882788e-01	0.000000000000000000e+00	3.371735492540299806e-01	2.451611075314841237e-01
1.640004999998265944e+01	0.000000000000000000e+00	4.639124404069430718e-01	7.322852888388965420e-01	0.000000000000000000e+00	3.399737569502727652e-01	2.538527583273365584e-01
1.650004999998597910e+01	0.000000000000000000e+00	4.582451740721088518e-01	7.348765844518544421e-01	0.000000000000000000e+00	3.433776736530222418e-01	2.553633950170390299e-01
